state,employees,income
Texas,8,121170.26309453745
Texas,16,293319.637276653
Texas,16,1762.8126872633322
Texas,9,67076.47394582615
Texas,9,32431.87269540607
Texas,7,137691.3701016461
Texas,11,20268.55432456637
Texas,8,94240.16657323175
Texas,8,12059.97086004755
Texas,7,1663.4972983493458
Texas,12,407.4424224396035
Texas,12,1476488.0865131053
Texas,7,18737.507650573523
Texas,14,39718.900183527025
Texas,10,298947.00150293263
Texas,9,8916.92630198595
Texas,6,513888.44805944146
Texas,7,18476.98599296549
Texas,6,6012.7082578275995
Texas,10,11431.438206872375
Texas,7,77325.30986137429
Texas,12,4475.788560798325
Texas,8,992128.6002745952
Texas,14,12600.157150857547
Texas,4,564939.2514030715
Texas,9,1127863.8204327796
Texas,9,513.968412422349
Texas,12,2378.5900803100376
Texas,11,3079.6263644292476
Texas,11,429.8381946442951
Texas,12,30314.499272813824
Texas,7,1891.5455730436631
Texas,12,10910.201254731592
Texas,11,9638.81270845059
Texas,13,29252.33246138965
Texas,10,38282.96868088865
Texas,11,216956.29340674094
Texas,13,158265.83612156703
Texas,11,14572.059110123262
Texas,10,72308.96792476586
Texas,6,222478.97265675451
Texas,9,226.79791104112388
Texas,11,5903.7201719173445
Texas,4,2373.014300037513
Texas,9,78183.16708399531
Texas,7,200810.7621962122
Texas,8,2883.0710605797776
Texas,8,8282.25165953358
Texas,6,7762.517576169421
Texas,12,16980.321337556077
Texas,5,845398.9511716791
Texas,10,36910.96228901597
Texas,6,2128.5686879583864
Texas,13,2488.1266852664276
Texas,10,538412.4891995678
Texas,13,67466.97149017957
Texas,10,89360.14155922567
Texas,9,13692.168898643122
Texas,10,89211.13984770111
Texas,13,16598.099121689498
Texas,8,6854660.48009715
Texas,6,263894.2211026737
Texas,13,53751.18492311661
Texas,12,2564.8410009702156
Texas,8,179504.03314279846
Texas,15,100074.9287715146
Texas,13,20071.030527942432
Texas,6,360851.5968376948
Texas,11,11553.030866620627
Texas,11,1036.733172188292
Texas,8,20699.540752197663
Texas,11,698007.8464405074
Texas,9,10428.441208393599
Texas,15,284.570243237543
Texas,4,72337.12622746696
Texas,9,20450.997881614527
Texas,7,4513.378563438429
Texas,11,50702.43994389003
Texas,7,125506.12766776927
Texas,8,7221.468772882154
Texas,11,16447.051701010976
Texas,11,79463.81536260253
Texas,6,2047.642762487018
Texas,12,12498.646325914666
Texas,10,363748.16688318073
Texas,15,457.16410864883505
Texas,9,1336.4391443155507
Texas,10,20164.60523716718
Texas,6,15641.477103245878
Texas,9,40775.882942808836
Texas,12,223417.52548929374
Texas,6,9687.945807263808
Texas,9,199841.48661809717
Texas,12,2520.388744952608
Texas,7,172575.4063125195
Texas,7,184129.82025745563
Texas,10,22214.333750317965
Texas,17,14484.944252803525
Texas,11,8188.563351324769
Texas,7,36954.50383695264
Texas,7,1602.9791760666355
Texas,8,3443.2935006387816
Texas,13,102555.46152013278
Texas,13,9656.053728469313
Texas,13,10089.433542671635
Texas,11,8026.233178476417
Texas,14,16608.259914814505
Texas,8,35725.41254953746
Texas,6,5637.927767436501
Texas,11,59786.001784201086
Texas,9,68130.60158525068
Texas,12,71741.35307118463
Texas,9,62862.916938971015
Texas,18,10918.073622437936
Texas,11,4389.3251740750675
Texas,6,9005.881648769282
Texas,6,184443.40353444402
Texas,7,47377.59791711521
Texas,11,1011084.1366049878
Texas,8,1092.4884844558685
Texas,13,180427.5731966901
Texas,9,16716.223133495772
Texas,9,8378.313945281823
Texas,14,19355.6039579685
Texas,9,63641.18549397252
Texas,8,22185.395662610317
Texas,8,238.62827465876032
Texas,9,34347.15875984984
Texas,13,15822.286639216167
Texas,14,3922642.111389357
Texas,6,512.6888755419459
Texas,18,5956.930574637802
Texas,5,456238.7228331812
Texas,12,3885.56238534861
Texas,10,205957.0039602681
Texas,8,1159947.091314926
Texas,8,30021.037589384505
Texas,13,2820.6731646100575
Texas,18,68612.63134347073
Texas,16,33250.43565745633
Texas,5,137.32038608928045
Texas,9,21715.66987757312
Texas,9,12367.77587846083
Texas,4,14160.702585655003
Texas,11,81435.8913078154
Texas,11,1692.6071881671871
Texas,9,49410.788673847856
Texas,16,37381.300987215945
Texas,7,941.6460384939688
Texas,6,12317.060592934715
Texas,3,44152.88483280561
Texas,10,72250.67192106688
Texas,10,3390.4711797628966
Texas,17,10532.879571882126
Texas,12,44343.22543071805
Texas,20,32531.054027756334
Texas,11,26745.35955095897
Texas,9,12625.138279205654
Texas,15,51180.22915718897
Texas,12,619029.8275955942
Texas,9,52581.78519551738
Texas,7,586312.8795092001
Texas,7,15499.577618928957
Texas,13,100953.40665146275
Texas,11,1176.8471893999024
Texas,11,2996.3218857947945
Texas,12,70117.80085879173
Texas,11,155108.2152731373
Texas,4,42465.15545705618
Texas,10,854387.0029792559
Texas,8,92561.87070255807
Texas,13,212.5060127342529
Texas,11,31279.330888941568
Texas,12,3321.2564668147506
Texas,4,8806.215187730439
Texas,7,245255.02572057053
Texas,12,61964.24045952461
Texas,5,62905.92460450432
Texas,5,273912.86444417416
Texas,7,23630.253773007502
Texas,7,1853.3553028983206
Texas,10,1395.8943045112735
Texas,13,139235.01413643535
Texas,5,252405.05208593377
Texas,12,28088.80224806491
Texas,15,19663.84324684024
Texas,9,42178.189346953695
Texas,10,5975.6330053903175
Texas,13,996118.527391198
Texas,11,49796.557382083425
Texas,8,12487.420825546422
Texas,7,3867.762163847862
Texas,10,13136.193925484398
Texas,11,45107.70123631067
Texas,7,7673.098926633083
Texas,13,18906.101176469932
Texas,8,1677.115714773494
Texas,10,21494.22384593047
Texas,10,138957.2951836995
Texas,12,28260.523829429683
Texas,2,601052.998562788
Texas,9,646486.5283106732
Texas,9,17211.52200924978
Texas,9,77657.63978964243
Texas,15,1983.1387188482486
Texas,9,566.4230781485775
Texas,12,703.4716173885259
Texas,11,2650.7626034354453
Texas,10,20647.41399321326
Texas,7,125727.53299139532
Texas,10,987.126714351565
Texas,13,8393.419173055512
Texas,13,40027.17642266028
Texas,11,1601.9422439820194
Texas,11,1090928.3698437258
Texas,16,21053.982526831085
Texas,13,11660.598985868764
Texas,13,7196.436635360005
Texas,11,8095.11718169125
Texas,10,78679.79492359742
Texas,8,990.9583722097619
Texas,4,15715.212361566733
Texas,16,386850.25048588857
Texas,11,16997.096545738394
Texas,13,202510.3300832903
Texas,11,93116.08026010089
Texas,9,2875.088406128971
Texas,10,193.41633148671212
Texas,9,193917.97968014062
Texas,13,13542.97127825456
Texas,15,2411.9546619748444
Texas,9,212426.96316156987
Texas,8,198265.96412720185
Texas,11,7377.42142197904
Texas,11,28353.715531068945
Texas,8,395178.9523664812
Texas,7,320399.4819625125
Texas,6,849351.4975635095
Texas,10,16727.808433880593
Texas,6,48517.33328307305
Texas,6,4088460.980759225
Texas,9,659751.9504479796
Texas,14,1590.6323507362752
Texas,17,429669.90818920505
Texas,8,65316.78070183892
Texas,8,4793.872656506385
Texas,12,319928.526498283
Texas,8,1477739.1347324327
Texas,10,71922.27378516515
Texas,11,8141.067069245095
Texas,11,659559.8466071304
Texas,10,77720.4021029891
Texas,8,60617.164016250434
Texas,11,321244.83116779086
Texas,13,11022.84091047788
Texas,6,15884.978845195734
Texas,14,73438.01707656645
Texas,10,19878.139128040253
Texas,9,1541092.9964658476
Texas,11,17665.582447328998
Texas,10,18381.18517145747
Texas,11,8936.978551056876
Texas,8,1944.9457989908701
Texas,7,6747.985151457065
Texas,5,248723.58471964573
Texas,9,112334.11337388202
Texas,9,35258.49494184225
Texas,9,1253.7323526123098
Texas,9,27937.984028198734
Texas,7,33441.36052649435
Texas,10,37354.93351648058
Texas,7,14879.154078934404
Texas,5,19360.803644905547
Texas,12,15677.369951247505
Texas,12,10800.932499004432
Texas,12,8400.045772521704
Texas,7,1605.7255643959925
Texas,12,23080.18939776791
Texas,8,74947.3726887368
Texas,8,7914.2625733695595
Texas,11,20363.65323699454
Texas,4,2227193.340783978
Texas,9,4042.5018045049183
Texas,11,1015.005072260854
Texas,7,71338.39596520088
Texas,8,307239.78771673737
Texas,6,10731.816655503024
Texas,9,4161.125857925996
Texas,7,147309.48517854666
Texas,5,94358.82754805233
Texas,12,167819.39225877836
Texas,15,402651.1660998348
Texas,9,1668.4536205906415
Texas,10,117029.99666970638
Texas,12,3347.5296422678402
Texas,13,29865.088589027535
Texas,8,3108.769387687229
Texas,10,904008.422485702
Texas,12,39933.18666307195
Texas,11,53213.1666108794
Texas,6,22431.13749679523
Texas,10,5947.068337516076
Texas,8,1353.0377154037378
Texas,12,8972.514271914048
Texas,13,23690.38478707035
Texas,11,57574.447174690395
Texas,9,80038.13897216407
Texas,10,3701.0420036860482
Texas,18,16420.570458743434
Texas,12,11360.237614140853
Texas,16,10921.901005542299
Texas,13,2154.011334892381
Texas,6,12579.120125951691
Texas,5,182303.05729934902
Texas,14,21918.34754442683
Texas,9,6092.155113127458
Texas,9,327847.11690289754
Texas,15,45603.978313545354
Texas,9,120685.23808464197
Texas,6,1071604.6364198346
Texas,6,141969.18566625318
Texas,10,8519.908354861036
Texas,8,255438.12954565737
Texas,9,92776.66908049175
Texas,10,222148.59372157438
Texas,10,3920.247440348585
Texas,10,10485.137610695869
Texas,6,25305.4102429266
Texas,11,66.70171384265187
Texas,12,15572.78871110971
Texas,6,586.9511984193606
Texas,12,210757.57643180978
Texas,6,7550.011940582613
Texas,8,126774.99584227894
Texas,8,1690.3137325305279
Texas,10,14013.206316612366
Texas,12,121591.72838941851
Texas,15,17171.08152017309
Texas,6,30061.16023790374
Texas,8,8728.404537386627
Texas,8,381521.705510674
Texas,13,5463483.80468463
Texas,9,8561.821473780501
Texas,12,14845.00586646986
Texas,16,16106.179139829317
Texas,11,42049.57081880736
Texas,9,24490.516694600235
Texas,11,4684.429850452016
Texas,14,3625.939475318135
Texas,12,2758.04064632342
Texas,11,83836.6077585897
Texas,10,4703.3782539819185
Texas,10,32601.871385025635
Texas,7,576179.076774512
Texas,6,8667.712455001618
Texas,7,48.24992162775435
Texas,10,11339.180460640006
Texas,13,40014.68063568366
Texas,7,44847.68890763508
Texas,11,22512.091552802136
Texas,15,169318.3175648709
Texas,7,40820.79561317736
Texas,10,8643.16937517816
Texas,12,1860.03251089105
Texas,15,1160.8364352417602
Texas,15,10675.592836792835
Texas,5,946.27372548291
Texas,16,251418.18861337053
Texas,8,19726.15526576756
Texas,9,11911.258547860012
Texas,10,14501.824494377572
Texas,9,283291.49900139455
Texas,9,15013.206993312126
Texas,3,105011.9264641414
Texas,4,1547.115144091178
Texas,9,290284.01972250646
Texas,13,17340.830199773576
Texas,8,48280.436676613295
Texas,12,3487467.772798095
Texas,10,7452.4483777015685
Texas,11,37246.409350341804
Texas,9,14779.411943742156
Texas,5,101018.70039726156
Texas,8,1060.5820574293755
Texas,12,4219.44890199038
Texas,10,131003.88101819335
Texas,16,35514.21625933105
Texas,13,67852.68053069204
Texas,4,33426.80989254593
Texas,12,9679.051097537129
Texas,9,2241.3335432417125
Texas,14,31176.99367502359
Texas,10,10771.996411551667
Texas,10,36021.60395752407
Texas,10,311009.4160573061
Texas,11,19687.50872456508
Texas,11,911.5373041292545
Texas,12,2674.7315356574836
Texas,14,14200.958636515874
Texas,4,283391.13030891103
Texas,15,96603.29126256556
Texas,12,4418.073915619797
Texas,17,1944.2139008326099
Texas,11,13058.127615868765
Texas,16,2313.5119558661654
Texas,14,132555.73945399755
Texas,7,1766.8581653077154
Texas,7,19158.834063495553
Texas,9,68195.96258399267
Texas,15,87001.48917058452
Texas,6,26073.87842287635
Texas,7,221938.00486939808
Texas,5,24606.473166896558
Texas,11,437.98601605019996
Texas,9,26307.260137869187
Texas,18,94766.09050502241
Texas,10,7074.319629448487
Texas,14,36756.686172170164
Texas,11,3038.15521317818
Texas,14,13499.086174801134
Texas,5,9932.704559351421
Texas,9,1134.244549224115
Texas,10,36575.55859836399
Texas,6,9350.50374357
Texas,11,218542.2981082781
Texas,14,5898.289841775639
Texas,14,3712.253058563598
Texas,11,157946.9551344994
Texas,8,25717.36399418601
Texas,7,2506.5147664345386
Texas,10,57848.96463643683
Texas,12,6728.391609488124
Texas,11,76278.83234013215
Texas,10,37101.22512729689
Texas,15,19536.887791868754
Texas,7,1358087.7100833983
Texas,8,36579.34414095511
Texas,8,22811.307839734993
Texas,13,10019.0695755277
Texas,9,2758.7726009879393
Texas,8,2267.1832334469295
Texas,16,51756.156908824305
Texas,15,49182.9432059947
Texas,12,4007.7877914713913
Texas,12,1322.2423485473244
Texas,12,170939.1165685595
Texas,13,1128680.3201927377
Texas,6,5276.094490924076
Texas,9,4432.9916329564085
Texas,15,39147.32300297842
Texas,11,18923.121128355233
Texas,8,490.48200366037213
Texas,15,123.80722694941363
Texas,11,61599.42340823239
Texas,12,16936.317897853238
Texas,7,639.6675360077618
Texas,9,81689.9011378547
Texas,11,92803.93874695791
Texas,9,53846.18642092218
Texas,9,3144.3291217498945
Texas,9,5665.709649281724
Texas,8,14022.970552446164
Texas,4,32293.47480510995
Texas,8,312311.27840369183
Texas,7,37876.80957354103
Texas,10,253135.58849542696
Texas,8,356.60525718823567
Texas,11,408286.5013200652
Texas,8,3622.0208601954027
Texas,13,104180.85408514393
Texas,13,34725.10338463867
Texas,11,2904.90081339569
Texas,7,1865444.7518577906
Texas,7,104436.85776304216
Texas,14,8330.344508776669
Texas,8,102499.32026259715
Texas,7,61024.822865263326
Texas,9,6003.259234223762
Texas,7,20729.719208335628
Texas,10,57614.30741051512
Texas,10,61921.286812992206
Texas,8,10043.377061658088
Texas,13,22964.20801627744
Texas,5,457793.0590322403
Texas,5,29715.387558378312
Texas,8,16341.0485268723
Texas,6,16080.127539861776
Texas,9,8484.35623962543
Texas,14,43833.61782243456
Texas,10,10535.09131242746
Texas,11,8016.593642044922
Texas,9,180645.7978357708
Texas,8,26906.897102428997
Texas,11,13432.594272380584
Texas,9,41509.17949864595
Texas,8,244188.13646133378
Texas,8,19843.259001606482
Texas,6,8758.355037041785
Texas,13,28426.641130293126
Texas,16,36807.531974237485
Texas,9,62977.8389623339
Texas,12,278527.24379583215
Texas,11,161566.59612616186
Texas,17,5371.9968897949075
Texas,13,16391.724689210278
Texas,8,19060.44406059016
Texas,15,15084.809071049423
Texas,15,16049.98956875745
Texas,12,254904.22813989475
Texas,5,1722.3832921549335
Texas,8,22360.797050923607
Texas,11,36866.794536826244
Texas,13,1462.7155859448121
Texas,9,11235.301561779725
Texas,13,14005.566096819934
Texas,9,208875.98376785513
Texas,10,32906.97063172647
Texas,9,145848.78213301054
Texas,8,56387.62576862926
Texas,7,23354.61234479113
Texas,4,130921.52234742531
Texas,12,1082.6446418022413
Texas,9,33552.54090137234
Texas,13,48751.3459232942
Texas,10,19453.202323481863
Texas,17,60633.44256820233
Texas,11,15767.015445549363
Texas,14,9162.6722946389309
Texas,7,5573.261905796789
Texas,9,2218.2474162482777
Texas,14,32434.290881657278
Texas,9,19986.837513200913
Texas,8,51754.13369016657
Texas,12,26794.62398787069
Texas,10,68756.27936738016
Texas,9,60407.09220288753
Texas,15,29283.13298002651
Texas,9,2584.375177066751
Texas,11,7253.473886671967
Texas,11,9975.615110110326
Texas,10,56771.99914264124
Texas,8,109320.41412769309
Texas,10,6382.225580608223
Texas,8,937004.3048346225
Texas,8,14924.21373598156
Texas,13,9277.787585551729
Texas,12,960738.0724621047
Texas,4,30853.281483268216
Texas,11,30792.273599578286
Texas,8,261774.8590656115
Texas,5,4020.0677617456004
Texas,6,2451.8361819469405
Texas,10,35045.56945611405
Texas,14,23379.316909263187
Texas,9,2151.446504504612
Texas,5,129826.76757697643
Texas,10,12118.795431988854
Texas,8,221109.97359169804
Texas,7,5183.0303249473645
Texas,14,2860.0327704601077
Texas,7,314375.92439313215
Texas,9,7499.42555450446
Texas,11,15445.969815094872
Texas,8,1815.7462482344183
Texas,7,384.20085777051776
Texas,6,45455.204521751184
Texas,7,96988.0007937605
Texas,6,28952.69088317011
Texas,11,8027.554119392346
Texas,9,6325.015079137536
Texas,11,276.8866917758812
Texas,14,3255.7889262391886
Texas,12,48211.41794498129
Texas,14,80262.93431707809
Texas,7,3046.4207588726917
Texas,13,43593.167550422964
Texas,9,9586.317302798656
Texas,8,220341.82928414398
Texas,4,190887.774406942
Texas,9,22105.794296413816
Texas,10,60182.27004709367
Texas,8,5306.146645150617
Texas,14,8533.542192757943
Texas,17,67430.24036010753
Texas,8,13417.206025330835
Texas,13,11659.882610604458
Texas,6,21028.069669293305
Texas,8,1120.2735950633055
Texas,9,14648.015360838901
Texas,9,20626.451082033127
Texas,10,3200.3078003206683
Texas,10,5581.369134293776
Texas,5,4827.0127760250325
Texas,11,24807.196433896926
Texas,8,2616.13404297934
Texas,12,5900.652035846139
Texas,6,47446.859829769164
Texas,8,3355.763885159518
Texas,7,97.4337062803707
Texas,11,900675.0993266343
Texas,10,1399.160037736452
Texas,10,8482.22075659652
Texas,10,9716.806648659945
Texas,14,13354.748799943089
Texas,9,13242.876554088132
Texas,7,64503.3476018659
Texas,8,2346043.3824328724
Texas,9,22493.715846307576
Texas,5,127233.72663722733
Texas,11,14551.295188949613
Texas,10,11725.163090511132
Texas,12,422.8063690205278
Texas,8,7527.4600014269245
Texas,10,14835.251228142364
Texas,6,21987.795624794995
Texas,14,2843.0918325452985
Texas,9,113942.60453844731
Texas,8,167189.42112146065
Texas,5,3306.4726808940236
Texas,5,10983.567402047182
Texas,9,9643.876248263801
Texas,6,2191799.8312227787
Texas,12,9631.325593080024
Texas,7,37595.06962373527
Texas,15,408.9043696351316
Texas,11,53101.74565546271
Texas,11,2174.9545102434995
Texas,7,32299.063379340605
Texas,7,110339.81336040866
Texas,11,9467.448028426861
Texas,9,74632.41080961667
Texas,10,17520.859337257058
Texas,8,93090.4749908484
Texas,20,186981.1633386326
Texas,10,31426.102841837863
Texas,8,8065.304385107826
Texas,15,6021.825494108649
Texas,9,55152.74100883938
Texas,12,492329.60898698046
Texas,10,2119049.3781276387
Texas,8,7120.162720608337
Texas,12,40855.82855343561
Texas,11,21000.6979458624
Texas,6,2244.7836268304272
Texas,11,14684.171861751593
Texas,14,8723.474200655308
Texas,13,228526.40131643537
Texas,5,28221.672997496407
Texas,13,9633.640089158016
Texas,6,831.7669242700858
Texas,11,38709.82395361138
Texas,12,427.88785955730793
Texas,5,14592.812499671149
Texas,7,83112.55248998427
Texas,10,23125.80600199988
Texas,13,14989.798971160206
Texas,13,105861.00694458184
Texas,11,24658.025535296194
Texas,10,41798.18337151169
Texas,15,104713.17940854626
Texas,2,7720.674492177968
Texas,10,31084.712077685912
Texas,11,14672.30700801926
Texas,11,1675531.6597789126
Texas,7,1709242.1980870105
Texas,6,80214.30817725479
Texas,8,8302.113300332687
Texas,8,1473.2804161461295
Texas,16,447154.3021026179
Texas,13,28824.300392474812
Texas,17,48171.31305386679
Texas,9,44841.97319650455
Texas,11,47140.00792991786
Texas,9,37446.17894194275
Texas,10,67949.97920098277
Texas,11,26438.07927978897
Texas,5,155.86707997335827
Texas,11,824.3522351622314
Texas,10,220187.0115854441
Texas,10,6892.872720373574
Texas,10,20287.549029690974
Texas,7,99902.15689867672
Texas,14,163.88893100024399
Texas,7,63725.051815443025
Texas,17,138340.1422269355
Texas,7,40696.11681233758
Texas,16,79302.88225265249
Texas,11,16101.903783972397
Texas,11,1903.1105130201709
Texas,12,178381.91550102964
Texas,10,513312.0679206485
Texas,11,62110.0000833998
Texas,10,4802.2338263368465
Texas,8,230506.78202568594
Texas,12,24116.73719462414
Texas,13,111645.07008442689
Texas,7,5856.649712216106
Texas,7,9184.931252410719
Texas,8,18783.652001172617
Texas,4,36436.4062363538
Texas,13,65687.38285323589
Texas,7,11595.33909431251
Texas,14,30402.95037226685
Texas,7,27313.064679747506
Texas,6,6925.997631644076
Texas,10,26936.811482713667
Texas,9,1782.3225293672856
Texas,8,214117.01736261716
Texas,4,234.896479353791
Texas,9,445089.44646197493
Texas,7,32823.53121184826
Texas,10,32563.1648589779
Texas,7,5679.913905003781
Texas,9,32957.63442019868
Texas,6,102356.94811290216
Texas,12,2106.8587401356726
Texas,3,229841.98066840676
Texas,6,1788.9346382919193
Texas,13,69309.45233476991
Texas,12,195619.18459570003
Texas,12,162525.83941732044
Texas,10,76983.07497600726
Texas,13,3875.3500250000416
Texas,5,4066.638186691957
Texas,16,41564.079915978655
Texas,12,40373.10388160956
Texas,6,91385.18473848677
Texas,9,497.66409542905205
Texas,12,233621.91458755673
Texas,11,463812.9352741779
Texas,9,302.9150959107619
Texas,13,13409.69434560848
Texas,12,122743.12027993544
Texas,7,10762.167695869375
Texas,7,14576.09155018851
Texas,8,34456.111875268805
Texas,5,72523.72095965527
Texas,8,14789.132611379317
Texas,10,260153.71334667536
Texas,12,17498.44807247231
Texas,13,71540.24605803241
Texas,13,150323.96939041963
Texas,15,1483.121601119323
Texas,8,1555.3894480482973
Texas,14,2169.754924996508
Texas,16,21099.588184673194
Texas,8,695.0244774249041
Texas,10,158771.99119809616
Texas,11,8504.280358724334
Texas,9,320546.6717413533
Texas,11,30163.35226826137
Texas,3,360250.39704938483
Texas,10,15999.431724865986
Texas,13,742.5168558632056
Texas,11,4092.041257271793
Texas,19,56960.02642202088
Texas,7,24931.860290778834
Texas,10,11137.397072127149
Texas,7,2018814.2543294532
Texas,8,805133.909838001
Texas,13,21412.946888170954
Texas,7,76868.76133205816
Texas,8,125589.19713471482
Texas,7,98848.49042916759
Texas,10,34025.74684876483
Texas,9,683064.4647893255
Texas,8,3181.2053554090066
Texas,7,73100.10637001868
Texas,9,85447.77381343022
Texas,8,154693.77003149502
Texas,5,1917.2833057143348
Texas,9,8213.682089268674
Texas,8,13485.040352866581
Texas,14,72039.87060646126
Texas,17,2775.9046001940023
Texas,12,23391.501338356044
Texas,5,294864.6183001505
Texas,9,30141.2671729203
Texas,13,25835.64988245419
Texas,11,69591.27524893834
Texas,9,1576.9423794230752
Texas,12,11505.947709670578
Texas,6,1761.1560733238027
Texas,10,7867.018330473639
Texas,12,7804.32043191044
Texas,11,1164.2059709782045
Texas,12,18721.16499998046
Texas,14,4837069.505389039
Texas,9,119.64610803127378
Texas,18,408543.2104133522
Texas,13,290321.4582154956
Texas,4,2510.3941027347137
Texas,5,8737.493529755498
Texas,5,35905.97746583364
Texas,15,2048910.9718073397
Texas,7,104390.85047499197
Texas,5,731600.5031437997
Texas,20,18752.252856340525
Texas,7,44938.12519335179
Texas,7,22878.47446169441
Texas,4,5014.518273142557
Texas,10,390846.7667910281
Texas,15,37233.238624352016
Texas,13,86384.76513288292
Texas,13,352806.08501378406
Texas,5,137087.6618567073
Texas,7,86917.1069204704
Texas,2,787.9249667907601
Texas,11,50952.75856697397
Texas,12,24234.9281964757
Texas,9,34104.880806499845
Texas,9,1924964.2920981762
Texas,11,36308.880235973884
Texas,17,10140.08832556506
Texas,9,8194.707455389045
Texas,14,30949.388936276133
Texas,19,194.60499159519287
Texas,6,2302.9604447246234
Texas,14,317947.62167536677
Texas,4,47590.751913978
Texas,6,28259.99758599194
Texas,14,15384.727993532002
Texas,13,253.61837627431845
Texas,11,58583.974653105826
Texas,13,1383.9427874162063
Texas,12,8101.490493636118
Texas,9,619190.4823165578
Texas,7,86743.09714567303
Texas,20,43355.0568619835
Texas,7,3982.428009986115
Texas,12,77429.36786860095
Texas,9,27016.773760897107
Texas,13,56832.6764725567
Texas,9,39325.97042930857
Texas,12,159315.64301620785
Texas,10,2575.105073388436
Texas,8,3075.575841453009
Texas,10,9500.987627919787
Texas,9,43859.80192938542
Texas,8,7730.328297231024
Texas,11,229563.839388209
Texas,8,36963.0860630884
Texas,9,3471.9486572278165
Texas,12,31636.01762638907
Texas,9,463575.07311089465
Texas,17,44099.959055154824
Texas,12,4621.1017458682245
Texas,11,852754.1742693803
Texas,12,3816.6182994674714
Texas,8,15940.299950187342
Texas,5,69017.00621424701
Texas,11,16900.941161659946
Texas,10,9245.24077120831
Texas,9,55297.12436417209
Texas,9,1012.365725367242
Texas,14,105498.76050998362
Texas,14,709080.9514823328
Texas,9,33965.691724591234
Texas,12,67956.24143635746
Texas,5,19997.641711430544
Texas,12,24140.593689281537
Texas,4,1203.2020637209769
Texas,10,62.50531376287544
Texas,9,22766.62017562331
Texas,16,6022.914183268339
Texas,8,77316.88839214157
Texas,7,22805.160809280336
Texas,5,115375.08833828538
Texas,7,34870.299971975655
Texas,10,359335.93181593047
Texas,10,32205.964192696967
Texas,13,4754.074307169657
Texas,6,4165878.131428165
Texas,9,64111.5289606748
Texas,8,37080.83662799523
Texas,17,586.6036085360146
Texas,7,3278943.621647863
Texas,13,25896.72515853769
Texas,6,12554.06213377449
Texas,10,16841.178758433118
Texas,6,413267.75003960886
Texas,7,20968.627328692324
Texas,9,207346.39477001163
Texas,10,20716.757249698254
Texas,16,5236.206676081536
Texas,10,246556.38199648846
Texas,13,557.755426154654
Texas,9,24389.05754978743
Texas,11,450825.7127693261
Texas,9,1009.7872609521949
Texas,8,14115.064070055323
Texas,10,421.02909677227694
Texas,6,2365860.9409031607
Texas,10,1459.917159381646
Texas,8,194.8268154214754
Texas,11,13248.263364259163
Texas,10,267095.35062556283
Texas,6,62505.01881754735
Texas,9,143071.78408655006
Texas,11,11455.968616833705
Texas,5,36507.6980390898
Texas,13,1076.0994356201836
Texas,10,5637.200205497391
Texas,13,169.9470775800137
Texas,5,1141806.3661343188
Texas,10,16278.815756341406
Texas,14,72423.66697581184
Texas,13,63190.279453532035
Texas,12,9631.80809345889
Texas,12,6331.228172904546
Texas,11,10983.401862804498
Texas,11,289.24435642904945
Texas,9,878.3237672473023
Texas,10,2218.931601312396
Texas,15,15321.287458089913
Texas,11,1200335.4540435057
Texas,13,153202.2252968824
Texas,10,234127.50477634365
Texas,14,12490.689153941852
Texas,6,16702.23876252035
Texas,12,29845.469140044563
Texas,10,9706.604240811073
Texas,9,113760.70847646955
Texas,5,41719.30086899401
Texas,8,17001.905134119144
Texas,7,40070.59347537076
Texas,11,4680.093575379421
Texas,9,416235.53531315236
Texas,5,5825.347769303259
Texas,13,33577.261335836614
Texas,6,9769.048069122402
Texas,14,4801.877880903025
Texas,10,42054.77872418604
Texas,11,328.8329746303655
Texas,12,14459.779459472216
Texas,9,270518.8135696721
Texas,7,2123.303943441756
Texas,11,90940.90991527021
Texas,8,44675.28713627652
Texas,14,22340.539872616264
Texas,11,281064.9306624886
Texas,12,136525.06085479452
Texas,11,128259.62726553145
Texas,13,38181.47867186991
Texas,9,54831.98611301479
Texas,13,12970.181009825204
Texas,12,5483.834484341378
Texas,10,843908.9176424693
Texas,6,15770.425483785706
Texas,9,10543.370695361851
Texas,12,30844.030050838046
Texas,5,250922.75769205022
Texas,14,154265.10683217086
Texas,8,22843.088848180098
Texas,14,11140.71596996997
Texas,13,4983.0783606802215
Texas,11,23697.890496890792
Texas,16,324417.57026586845
Texas,8,16729.525620504326
Texas,4,16551.87191017206
Texas,13,24755.974831049614
Texas,11,292.39770682265447
Texas,12,1871.1819909540409
Texas,10,67002.1973449006
Texas,6,236690.59084885407
Texas,6,105821.01823323146
Texas,12,57616.1640726354
Texas,8,220599.39947081637
Texas,10,25172.175888448302
Texas,9,369.2288685745168
Texas,9,19045.853214682622
Texas,14,94835.76513434334
Texas,8,6153.296931854192
Texas,11,3009.0454705230045
Texas,4,477853.8226751889
Texas,13,2967.6401989820506
Texas,7,3581.851381529018
Texas,12,1304.4127799829325
Texas,11,75001.26161036397
Texas,13,4685.19017156065
Texas,9,1513.2783468450975
Texas,7,10467.988753231868
Texas,6,9041.934119369198
Texas,15,5077.674605032908
Texas,17,870.1379602770772
Texas,11,2401.1499384629674
Texas,20,504.9518307781983
Texas,6,10592.194818045464
Texas,13,2640.915588882488
Texas,9,5741.15619602595
Texas,14,615500.7737857968
